ID_AMP_NM;ID_VMP_NM;ID_VTM_NM;ID_INTERVAL_COST;ID_BNF;ID_PRACTICE;ID_TIME;TOTAL_ITEMS;TOTAL_QUANTITY;GROSS_COST;ACTUAL_COST
;5898;;56142;184;2;14;10,0;1076,0;58,03;52,39
;5908;;9457;189;2;14;17,0;616,0;9,53;8,61
;41;4;49208;96;2;14;2,0;252,0;50,42;45,51
;47;7;9557;198;2;14;1,0;60,0;9,63;8,58
;51;10;98721;212;2;14;2,0;448,0;112,8;101,86
;63;15;8095;120;2;14;6,0;150,0;8,16;7,29
;64;15;35272;120;2;14;1,0;125,0;35,76;32,58
;68;15;7180;120;2;14;3,0;137,0;7,24;6,45
;70;15;13106;258;2;14;4,0;24,0;13,2;11,83
;73;15;11912;120;2;14;4,0;125,0;12,0;10,73
;77;18;55389;54;2;14;2,0;120,0;57,2;51,71
9322;77;18;55389;54;2;14;2,0;120,0;57,2;51,31
9036;78;19;88066;56;2;14;3,0;180,0;97,5;87,63
8754;89;22;16315;248;2;14;1,0;45,0;16,43;14,64
;87;23;38475;248;2;14;2,0;90,0;39,06;34,8
9600;87;23;56636;248;2;14;3,0;135,0;58,59;52,44
9599;98;25;51481;64;2;14;1,0;2,0;52,9;52,9
9598;101;25;51481;64;2;14;1,0;2,0;52,9;47,87
;104;26;57893;81;2;14;1,0;56,0;60,0;53,45
25917;104;26;57893;81;2;14;1,0;56,0;60,0;54,2
;113;30;22619;140;2;14;1,0;4,0;22,8;20,71
;114;30;27493;140;2;14;32,0;150,0;27,75;25,04
;116;32;19154;186;2;14;1,0;60,0;19,3;17,19
;118;32;3390;186;2;14;1,0;30,0;3,43;3,1
;124;34;151296;153;2;14;10,0;530,0;221,01;197,95
;125;34;1930;153;2;14;1,0;56,0;1,96;1,77
;133;35;237364;62;2;14;2,0;300,0;730,53;730,53
;140;39;30480;201;2;14;21,0;1120,0;30,8;27,74
;141;39;36861;201;2;14;18,0;1232,0;37,4;33,66
;145;43;74606;127;2;14;2,0;84,0;79,8;72,14
;146;43;247887;127;2;14;17,0;952,0;904,4;813,24
26342;146;43;74606;127;2;14;1,0;84,0;79,8;71,09
;144;44;51764;127;2;14;2,0;112,0;53,2;47,59
26351;150;46;63328;157;2;14;4,0;8,0;66,2;58,98
;164;48;2479;268;2;14;1,0;60,0;2,51;2,26
9021;164;48;6961;268;2;14;2,0;40,0;7,02;6,25
;168;52;23090;3;2;14;1,0;60,0;23,28;20,74
;170;52;194442;3;2;14;20,0;1974,0;384,53;345,49
5632;170;52;14694;3;2;14;1,0;100,0;14,8;13,19
24389;170;52;74460;3;2;14;5,0;484,0;79,62;71,1
;171;54;42068;92;2;14;1,0;56,0;42,82;38,96
20905;178;58;19055;55;2;14;4,0;448,0;19,2;17,2
;182;59;11378;36;2;14;3,0;168,0;11,46;10,26
;184;60;1657;75;2;14;1,0;28,0;1,68;1,49
;186;60;2687;75;2;14;1,0;30,0;2,72;2,42
;187;60;17485;75;2;14;1,0;30,0;17,61;15,68
;189;61;136121;78;2;14;88,0;4682,0;182,26;163,57
;192;61;57323;78;2;14;45,0;2104,0;59,36;53,51
;193;61;17868;78;2;14;1,0;150,0;18,0;15,98
;194;61;107037;78;2;14;25,0;1008,0;126,0;113,26
;197;63;75750;43;2;14;60,0;2879,0;81,23;73,11
;201;63;84283;43;2;14;68,0;3540,0;92,29;82,82
;208;69;6931;257;2;14;1,0;5,0;6,99;6,39
;210;70;3799;100;2;14;4,0;400,0;3,84;3,45
;211;70;4076;100;2;14;4,0;400,0;4,12;3,71
;213;70;2149;100;2;14;1,0;42,0;2,18;1,97
;214;70;4475;100;2;14;4,0;400,0;4,52;4,04
;215;70;31517;100;2;14;20,0;2700,0;31,86;28,56
;217;70;117198;100;2;14;126,0;2371,0;143,61;129,07
;226;72;18227;168;2;14;14,0;476,0;18,36;16,55
;231;75;195021;49;2;14;6,0;408,0;387,6;351,26
9357;231;75;148315;49;2;14;4,0;224,0;212,8;191,68
;232;75;272822;49;2;14;32,0;2688,0;2553,6;2300,88
9358;232;75;51764;49;2;14;1,0;56,0;53,2;47,75
;246;81;8734;75;2;14;4,0;140,0;8,8;7,95
;248;81;1833;75;2;14;1,0;28,0;1,86;1,68
;249;81;91950;75;2;14;1,0;150,0;102,9;91,67
;253;81;4356;75;2;14;3,0;77,0;4,4;3,97
;268;83;14198;185;2;14;1,0;28,0;14,3;12,91
;273;83;39108;185;2;14;2,0;56,0;39,72;36,02
;278;83;95119;185;2;14;3,0;112,0;107,48;96,81
;280;83;58075;185;2;14;4,0;112,0;60,2;54,6
;286;86;28208;86;2;14;4,0;140,0;28,48;25,57
;288;86;5809;86;2;14;1,0;56,0;5,86;5,22
;290;86;36957;50;2;14;34,0;1500,0;37,5;33,62
;291;86;135952;50;2;14;111,0;5922,0;181,89;164,02
;292;86;123658;50;2;14;76,0;3864,0;155,94;140,61
18000;293;88;13126;89;2;14;1,0;12,0;13,22;11,78
;295;89;2966;37;2;14;2,0;112,0;3,0;2,75
;296;89;4921;37;2;14;3,0;196,0;4,97;4,49
;299;89;6513;37;2;14;4,0;252,0;6,57;5,95
;303;91;94237;82;2;14;2,0;56,0;106,18;106,18
;304;91;51662;82;2;14;1,0;28,0;53,09;53,09
;309;92;69834;52;2;14;47,0;2352,0;73,92;66,55
16223;309;92;62292;52;2;14;2,0;140,0;65,0;58,22
;311;92;154284;52;2;14;124,0;6300,0;229,5;206,37
;313;92;161731;52;2;14;117,0;5930,0;252,03;226,88
16226;313;92;48142;52;2;14;1,0;56,0;49,28;44,44
;315;92;23433;52;2;14;10,0;350,0;23,63;21,27
;329;96;2579;163;2;14;2,0;44,0;2,61;2,37
;331;96;6105;163;2;14;3,0;156,0;6,16;5,57
24129;333;97;3699;248;2;14;1,0;30,0;3,74;3,33
;334;98;786;210;2;14;1,0;1,0;0,8;0,71
;340;100;37759;104;2;14;2,0;120,0;38,32;34,14
;342;100;20244;104;2;14;3,0;60,0;20,4;18,4
;343;100;29696;104;2;14;2,0;72,0;30,0;27,17
;345;102;40888;204;2;14;21,0;2254,0;41,59;37,35
;346;102;3183;204;2;14;1,0;300,0;3,22;2,95
;347;103;30107;13;2;14;1,0;130,0;30,42;27,1
21565;354;105;33495;58;2;14;1,0;2,0;33,9;30,65
6963;356;105;178434;58;2;14;40,0;42,0;311,64;280,0
21564;356;105;17088;58;2;14;1,0;1,0;17,21;15,55
9258;359;105;14823;58;2;14;1,0;1,0;14,93;13,3
6964;360;105;62024;58;2;14;4,0;4,0;64,68;57,62
21568;366;105;23033;58;2;14;2,0;3,0;23,22;21,08
6966;367;105;40040;58;2;14;10,0;11,0;40,7;36,48
;368;105;91950;225;2;14;48,0;49,0;102,9;92,49
5876;368;105;4475;225;2;14;1,0;1,0;4,52;4,17
18560;368;105;3024;225;2;14;1,0;1,0;3,06;2,74
10483;352;106;56682;58;2;14;2,0;240,0;58,64;52,98
10481;353;106;248092;58;2;14;29,0;31,0;908,92;908,92
10482;358;106;101662;58;2;14;4,0;480,0;117,28;117,28
;374;108;102639;31;2;14;82,0;5040,0;118,8;106,97
;375;108;2549;31;2;14;1,0;84,0;2,58;2,3
;376;110;56701;75;2;14;1,0;56,0;58,66;52,89
4070;378;112;2797;231;2;14;1,0;1,0;2,83;2,52
4153;396;116;5390;248;2;14;1,0;30,0;5,44;4,85
9034;391;117;13046;248;2;14;1,0;30,0;13,14;13,14
9035;393;117;126719;248;2;14;8,0;370,0;162,06;162,06
;397;119;12329;229;2;14;2,0;600,0;12,42;11,23
8764;397;119;6443;229;2;14;1,0;300,0;6,5;5,96
;398;119;4056;229;2;14;1,0;1,0;4,1;3,76
8761;398;119;4196;229;2;14;1,0;1,0;4,24;3,83
;399;119;6782;206;2;14;1,0;100,0;6,84;6,24
;403;122;19857;85;2;14;15,0;1209,0;20,01;17,9
22736;403;122;25082;85;2;14;2,0;168,0;25,3;22,54
;404;122;18806;85;2;14;18,0;1294,0;18,95;17,04
5951;407;124;4594;209;2;14;2,0;20,0;4,64;4,13
26371;407;124;856;209;2;14;1,0;5,0;0,87;0,78
;411;124;8455;133;2;14;1,0;20,0;8,52;7,71
;425;124;18048;242;2;14;4,0;190,0;18,18;16,29
5957;425;124;25743;242;2;14;9,0;620,0;25,97;23,37
5962;427;124;1410;242;2;14;1,0;30,0;1,43;1,32
;428;124;3153;242;2;14;1,0;100,0;3,19;2,84
5927;428;124;6323;242;2;14;2,0;200,0;6,38;5,83
5965;428;124;4941;242;2;14;1,0;100,0;4,99;4,45
16637;417;126;18876;242;2;14;2,0;90,0;19,02;17,28
;422;127;18995;242;2;14;3,0;90,0;19,14;17,25
10735;422;127;154344;242;2;14;20,0;1080,0;229,68;206,26
;430;129;7915;212;2;14;3,0;15,0;7,98;7,25
5982;432;129;5649;212;2;14;1,0;15,0;5,7;5,08
;435;131;14140;52;2;14;1,0;56,0;14,24;12,86
5991;435;131;36100;52;2;14;2,0;144,0;36,62;32,83
;437;132;10664;168;2;14;1,0;168,0;10,74;9,68
;440;135;45876;212;2;14;4,0;12,0;46,84;42,23
16683;440;135;11624;212;2;14;1,0;3,0;11,71;10,82
;444;135;13652;212;2;14;1,0;30,0;13,75;12,57
16684;444;135;13652;212;2;14;1,0;30,0;13,75;12,25
;441;136;41137;212;2;14;1,0;9,0;41,85;37,74
10862;441;136;95026;212;2;14;3,0;24,0;107,34;95,66
;447;138;20877;17;2;14;13,0;644,0;21,04;18,97
9044;447;138;2129;17;2;14;1,0;60,0;2,16;1,96
;450;140;30987;37;2;14;25,0;1008,0;31,32;28,26
6625;450;140;2319;37;2;14;1,0;28,0;2,35;2,09
;453;140;42661;37;2;14;29,0;1540,0;43,45;39,05
;454;140;75666;37;2;14;60,0;2912,0;81,12;73,13
;455;140;15231;37;2;14;9,0;413,0;15,34;13,8
;458;140;75572;37;2;14;63,0;3024,0;81,0;72,81
;459;140;42425;37;2;14;6,0;280,0;43,2;38,81
;477;144;25102;212;2;14;7,0;60,0;25,32;22,84
5748;477;144;13741;212;2;14;2,0;10,0;13,84;12,33
5746;476;146;32767;212;2;14;1,0;15,0;33,15;29,53
21482;494;150;46362;58;2;14;3,0;4,0;47,36;42,68
;500;150;27464;58;2;14;1,0;2,0;27,72;24,99
;502;150;4724;225;2;14;1,0;1,0;4,77;4,3
;504;150;120602;14;2;14;1,0;60,0;150,0;137,18
;487;151;154798;58;2;14;6,0;7,0;231,0;206,82
24977;487;151;128170;58;2;14;5,0;5,0;165,0;147,96
;490;151;193603;58;2;14;7,0;10,0;380,0;344,21
9056;490;151;82516;58;2;14;3,0;360,0;89,91;80,46
24978;490;151;261238;58;2;14;26,0;35,0;1330,0;1191,71
;499;151;71554;58;2;14;1,0;2,0;76,0;67,71
9057;499;151;120530;58;2;14;4,0;300,0;149,85;135,61
24980;499;151;226610;58;2;14;13,0;16,0;608,0;547,21
;505;152;17908;32;2;14;4,0;308,0;18,04;16,31
6459;512;155;171197;87;2;14;20,0;80,0;284,0;284,0
6424;512;155;86001;87;2;14;3,0;12,0;94,65;94,65
;515;155;29930;87;2;14;3,0;300,0;30,24;30,24
6461;516;155;163714;87;2;14;10,0;40,0;258,6;258,6
6426;516;155;172111;87;2;14;5,0;20,0;287,3;287,3
;520;155;31260;87;2;14;1,0;8,0;31,6;31,6
25352;520;155;31260;87;2;14;1,0;8,0;31,6;31,6
;522;155;46418;87;2;14;1,0;8,0;47,42;47,42
25353;522;155;57250;87;2;14;1,0;10,0;59,28;59,28
6462;523;155;120853;87;2;14;20,0;76,0;150,48;150,48
6427;523;155;17475;87;2;14;1,0;4,0;17,6;17,6
;524;155;60724;87;2;14;2,0;8,0;63,2;63,2
25354;524;155;183292;87;2;14;4,0;42,0;331,8;331,8
;532;159;113245;73;2;14;6,0;234,0;136,5;123,05
;535;163;140473;92;2;14;1,0;60,0;192,75;171,72
;536;163;145249;92;2;14;1,0;56,0;204,74;182,4
;539;166;1025;241;2;14;1,0;200,0;1,04;0,94
8887;543;167;55937;245;2;14;3,0;300,0;57,8;52,45
;544;167;99436;245;2;14;1,0;120,0;113,88;104,12
;540;168;50732;245;2;14;1,0;84,0;52,09;46,41
8885;540;168;161053;245;2;14;5,0;420,0;249,85;226,25
8886;541;168;111448;245;2;14;3,0;210,0;133,38;119,21
;547;170;43892;186;2;14;7,0;248,0;44,74;40,06
;549;170;17928;186;2;14;1,0;56,0;18,06;16,09
6492;556;173;5180;179;2;14;1,0;56,0;5,23;4,72
4621;558;173;4823;179;2;14;1,0;56,0;4,87;4,4
;131;176;5799;2;2;14;3,0;1500,0;5,85;5,27
10874;131;176;4416;2;2;14;1,0;300,0;4,46;3,97
20783;131;176;42144;2;2;14;20,0;11000,0;42,9;38,62
20784;131;176;23208;2;2;14;12,0;6000,0;23,4;21,07
22214;573;183;26019;179;2;14;1,0;90,0;26,25;23,39
;577;186;38609;127;2;14;1,0;30,0;39,2;35,41
;581;188;13702;41;2;14;6,0;336,0;13,8;12,44
;584;188;23559;41;2;14;5,0;252,0;23,76;21,47
;585;188;17515;41;2;14;9,0;504,0;17,64;15,9
;592;190;133813;206;2;14;10,0;450,0;177,1;159,45
;593;190;28871;206;2;14;2,0;90,0;29,16;26,64
;601;192;6155;90;2;14;3,0;252,0;6,21;5,58
25137;601;192;4096;90;2;14;1,0;168,0;4,14;3,74
25138;602;192;12150;90;2;14;2,0;600,0;12,24;10,97
25144;605;192;35886;90;2;14;2,0;392,0;36,4;32,62
;606;192;13940;90;2;14;3,0;308,0;14,04;12,68
25141;606;192;20274;90;2;14;2,0;448,0;20,43;18,6
25145;608;192;10165;90;2;14;1,0;56,0;10,24;9,25
25143;609;192;19925;90;2;14;2,0;224,0;20,08;18,07
;610;193;115233;131;2;14;2,0;84,0;140,04;124,76
;611;193;179737;131;2;14;8,0;508,0;316,84;284,47
;613;194;33165;66;2;14;4,0;1200,0;33,56;30,09
;614;194;155480;66;2;14;26,0;2986,0;232,91;210,05
18455;614;194;18836;66;2;14;1,0;120,0;18,98;16,91
;616;195;11120;216;2;14;3,0;40,0;11,2;10,0
5319;616;195;20560;216;2;14;5,0;70,0;20,72;18,49
6616;616;195;2767;216;2;14;1,0;10,0;2,8;2,48
26359;616;195;25220;216;2;14;14,0;160,0;25,44;22,8
6673;622;197;14873;216;2;14;2,0;20,0;14,98;13,43
6678;622;197;7428;216;2;14;1,0;10,0;7,49;6,87
19855;622;197;22296;216;2;14;3,0;30,0;22,47;20,49
6798;626;197;5945;216;2;14;1,0;60,0;6,0;5,35
13221;629;198;93470;176;2;14;15,0;37,0;105,08;94,54
;632;200;3759;37;2;14;2,0;112,0;3,8;3,45
;649;203;18068;101;2;14;2,0;28,0;18,2;16,21
;650;203;7438;101;2;14;1,0;21,0;7,5;6,83
;651;204;60259;101;2;14;1,0;56,0;62,66;55,83
;652;205;1657;101;2;14;1,0;200,0;1,68;1,5
;653;205;7795;101;2;14;3,0;168,0;7,86;7,04
;656;205;2349;101;2;14;2,0;35,0;2,38;2,16
;675;212;1783;198;2;14;1,0;60,0;1,81;1,63
;682;214;72455;62;2;14;70,0;3044,0;77,11;69,42
;683;214;7070;62;2;14;9,0;920,0;7,13;6,37
;696;221;19610;207;2;14;12,0;130,0;19,76;19,76
;699;221;22524;207;2;14;10,0;40,0;22,7;20,36
;704;222;24704;73;2;14;3,0;140,0;24,92;22,3
;705;222;23559;73;2;14;1,0;48,0;23,76;21,17
;709;223;1240;232;2;14;1,0;50,0;1,26;1,12
;719;223;37151;232;2;14;10,0;3000,0;37,7;33,82
;739;231;13006;62;2;14;4,0;750,0;13,1;11,67
;740;231;2589;62;2;14;1,0;150,0;2,62;2,37
;741;231;25507;62;2;14;18,0;948,0;25,73;23,18
;742;232;7061;75;2;14;1,0;112,0;7,12;6,51
;744;232;13502;75;2;14;3,0;224,0;13,6;12,18
;747;232;1715;75;2;14;1,0;28,0;1,74;1,59
18714;761;241;107933;164;2;14;1,0;56,0;127,46;113,55
18718;766;241;68186;164;2;14;1,0;60,0;71,94;64,09
25654;782;247;53390;24;2;14;11,0;390,0;54,99;49,41
25655;786;247;5679;24;2;14;3,0;36,0;5,73;5,1
;787;249;2309;85;2;14;1,0;56,0;2,34;2,11
;794;252;2966;111;2;14;1,0;40,0;3,0;2,71
;797;252;14496;111;2;14;11,0;164,0;14,6;13,12
;799;254;40329;80;2;14;38,0;1491,0;41,0;36,87
;800;254;81598;80;2;14;77,0;3066,0;88,7;79,88
;801;254;27022;80;2;14;21,0;756,0;27,27;24,57
;802;254;23501;80;2;14;4,0;75,0;23,7;21,23
;5118;255;6642;69;2;14;5,0;1300,0;6,7;6,07
;5121;255;876;69;2;14;1,0;200,0;0,89;0,79
;805;257;21867;104;2;14;5,0;380,0;22,04;19,74
;807;257;2687;104;2;14;2,0;28,0;2,72;2,46
;808;257;21552;104;2;14;2,0;280,0;21,72;19,47
;811;257;83740;104;2;14;41,0;580,0;91,56;82,23
;817;259;4406;105;2;14;1,0;28,0;4,45;3,96
;818;259;10784;147;2;14;1,0;40,0;10,86;9,68
25368;813;260;35331;248;2;14;3,0;90,0;35,82;31,91
;821;262;18679;90;2;14;3,0;168,0;18,82;17,03
;824;263;2657;242;2;14;1,0;30,0;2,69;2,4
8677;824;263;26493;242;2;14;6,0;310,0;26,73;23,95
8680;825;263;2657;242;2;14;1,0;30,0;2,69;2,45
;826;263;10345;242;2;14;1,0;100,0;10,42;9,28
;831;265;9229;242;2;14;4,0;150,0;9,3;8,35
9857;831;265;69315;242;2;14;21,0;1280,0;73,28;65,85
9854;832;265;3679;242;2;14;2,0;60,0;3,72;3,31
;836;269;17918;78;2;14;3,0;312,0;18,05;16,26
;840;270;18138;90;2;14;2,0;58,0;18,27;16,42
;842;270;125053;90;2;14;12,0;559,0;158,7;142,91
;846;271;77389;89;2;14;13,0;1836,0;83,28;75,0
;848;272;126199;50;2;14;81,0;3390,0;161,03;144,94
;850;274;35620;257;2;14;19,0;645,0;36,12;32,46
6550;850;274;3459;257;2;14;1,0;50,0;3,5;3,21
;856;274;4416;147;2;14;1,0;20,0;4,46;3,97
;857;274;3064;147;2;14;1,0;3,0;3,1;2,76
;858;274;17158;147;2;14;6,0;6,0;17,28;15,53
;859;274;15519;147;2;14;3,0;3,0;15,63;13,92
;932;299;10684;254;2;14;2,0;500,0;10,76;9,65
18847;932;299;28459;254;2;14;3,0;1250,0;28,74;26,26
4862;933;299;4475;254;2;14;1,0;250,0;4,52;4,03
9911;935;299;24124;245;2;14;1,0;300,0;24,33;21,94
21465;931;300;406;245;2;14;1,0;10,0;0,42;0,38
;870;279;3839;100;2;14;2,0;200,0;3,88;3,46
;871;279;7378;100;2;14;4,0;84,0;7,44;6,65
;873;279;8584;100;2;14;3,0;500,0;8,65;7,81
5635;873;279;7140;100;2;14;1,0;200,0;7,2;6,41
;876;279;37056;100;2;14;17,0;420,0;37,6;33,8
;878;280;12409;92;2;14;1,0;252,0;12,5;11,45
16775;878;280;1470;92;2;14;1,0;30,0;1,49;1,33
16776;879;280;13126;92;2;14;1,0;224,0;13,22;11,77
;880;280;11524;92;2;14;2,0;168,0;11,61;10,42
16772;880;280;53906;92;2;14;6,0;804,0;55,56;49,85
;882;280;7090;92;2;14;1,0;56,0;7,15;6,46
16777;882;280;26827;92;2;14;3,0;212,0;27,07;24,28
;884;281;13424;92;2;14;1,0;168,0;13,52;12,05
;891;282;92981;86;2;14;11,0;1440,0;104,4;94,32
;892;282;8185;86;2;14;1,0;100,0;8,25;7,52
;893;282;248801;86;2;14;124,0;9646,0;924,09;831,05
7150;893;282;39304;86;2;14;3,0;484,0;39,93;35,57
;894;282;95099;86;2;14;29,0;3070,0;107,45;96,72
;895;282;10315;86;2;14;2,0;120,0;10,39;9,32
;896;282;227057;86;2;14;194,0;15424,0;612,17;550,81
;897;282;166949;86;2;14;23,0;2126,0;269,13;243,52
;898;282;47098;86;2;14;9,0;700,0;48,15;43,42
;899;282;159327;86;2;14;101,0;8234,0;244,47;220,05
;906;286;24784;17;2;14;1,0;30,0;25,0;22,58
;942;302;30614;87;2;14;11,0;912,0;30,94;27,9
;943;302;5649;68;2;14;5,0;600,0;5,7;5,1
;944;302;4813;68;2;14;3,0;600,0;4,86;4,37
;946;302;37787;87;2;14;15,0;976,0;38,35;34,34
;908;287;31584;86;2;14;9,0;1020,0;31,93;28,57
;962;303;36597;201;2;14;8,0;260,0;37,13;33,22
;965;304;5847;186;2;14;1,0;56,0;5,9;5,37
25945;965;304;576;186;2;14;1,0;60,0;0,59;0,53
13129;987;304;4406;186;2;14;1,0;3,0;4,45;3,96
10766;990;304;109774;186;2;14;5,0;294,0;130,54;116,66
21131;1000;304;4614;186;2;14;1,0;28,0;4,66;4,13
;1017;304;10724;186;2;14;1,0;90,0;10,8;9,88
10767;1017;304;70733;186;2;14;13,0;630,0;74,99;67,58
;1018;304;6662;186;2;14;1,0;56,0;6,72;6,06
8699;1018;304;3559;186;2;14;1,0;30,0;3,6;3,29
;982;305;4256;186;2;14;1,0;56,0;4,3;3,97
6496;982;305;51718;186;2;14;8,0;692,0;53,15;47,82
4622;983;305;97031;186;2;14;35,0;4186,0;110,26;99,39
;995;305;23539;186;2;14;6,0;336,0;23,74;21,49
6490;995;305;29696;186;2;14;7,0;464,0;30,0;27,12
6495;995;305;7855;186;2;14;1,0;112,0;7,92;7,21
;997;305;3869;186;2;14;1,0;60,0;3,91;3,53
4625;997;305;41447;186;2;14;10,0;644,0;42,17;38,09
4624;997;305;44922;186;2;14;10,0;700,0;45,82;41,35
18565;997;305;120623;186;2;14;31,0;2480,0;150,04;135,21
4623;998;305;17839;186;2;14;4,0;168,0;17,97;16,14
;999;305;5847;186;2;14;1,0;120,0;5,9;5,33
6487;1003;305;20145;186;2;14;3,0;150,0;20,3;18,4
;1020;306;82346;52;2;14;1,0;168,0;89,69;89,69
7224;1026;309;141145;106;2;14;1,0;60,0;194,4;179,47
16759;913;290;3312;1;2;14;1,0;500,0;3,35;3,06
21045;1072;310;3539;134;2;14;1,0;84,0;3,58;3,23
21044;1077;310;5310;134;2;14;2,0;112,0;5,36;4,85
21086;1074;311;6463;134;2;14;1,0;84,0;6,52;5,96
;924;297;2119;107;2;14;1,0;24,0;2,15;1,94
;1142;314;42707;170;2;14;3,0;15,0;43,5;38,93
;1143;314;55536;170;2;14;5,0;319,0;57,36;51,08
;1144;315;136848;85;2;14;54,0;2524,0;184,0;165,49
;1145;315;13443;85;2;14;1,0;5,0;13,54;12,23
;1151;318;33251;211;2;14;2,0;25,0;33,65;33,65
;1159;324;46587;49;2;14;1,0;56,0;47,6;42,98
;1177;328;69231;127;2;14;2,0;56,0;73,18;66,65
;1222;342;12130;62;2;14;6,0;386,0;12,22;11,02
;1225;343;23061;138;2;14;1,0;1,0;23,25;20,71
8693;1225;343;24804;138;2;14;1,0;1,0;25,02;25,02
;1227;343;28246;138;2;14;3,0;118,0;28,52;25,49
;1228;343;58502;138;2;14;1,0;30,0;60,68;55,31
;1234;344;4296;149;2;14;2,0;168,0;4,34;3,87
6815;1234;344;139771;149;2;14;14,0;1680,0;191,0;171,67
6816;1234;344;94021;149;2;14;28,0;2541,0;105,88;95,2
16875;1236;345;18167;209;2;14;7,0;65,0;18,3;16,41
;1242;345;155810;133;2;14;5,0;273,0;233,96;211,21
;1235;346;10664;209;2;14;2,0;10,0;10,74;9,69
;1253;347;70115;82;2;14;1,0;84,0;74,25;74,25
5913;1258;350;2379;238;2;14;1,0;30,0;2,41;2,15
;1269;353;6742;73;2;14;3,0;224,0;6,8;6,14
;1274;353;67784;73;2;14;103,0;2741,0;71,47;64,45
;1275;353;60998;73;2;14;1,0;200,0;63,5;57,49
;1277;353;86913;73;2;14;128,0;3533,0;95,89;86,31
;1278;353;11614;73;2;14;1,0;10,0;11,7;10,42
;1288;358;33378;206;2;14;5,0;600,0;33,78;30,47
;1299;359;15767;198;2;14;2,0;60,0;15,88;14,23
;1300;360;13840;198;2;14;1,0;56,0;13,94;12,57
24275;1303;360;37739;252;2;14;1,0;50,0;38,3;34,66
;1305;360;20274;198;2;14;2,0;200,0;20,43;18,2
;1307;360;39368;198;2;14;4,0;280,0;40,0;35,98
;1308;360;19233;198;2;14;2,0;112,0;19,38;17,49
8749;1308;360;14436;198;2;14;2,0;84,0;14,54;12,95
;1309;360;22444;198;2;14;2,0;112,0;22,62;20,59
;1304;361;40070;198;2;14;3,0;204,0;40,73;36,64
;1321;367;19866;29;2;14;10,0;308,0;20,02;18,14
;1325;367;14456;29;2;14;6,0;224,0;14,56;13,16
;1327;368;10873;87;2;14;1,0;56,0;10,95;9,88
;1328;368;5699;87;2;14;2,0;140,0;5,75;5,2
;1331;368;20638;87;2;14;3,0;224,0;20,8;18,66
8352;1331;368;21927;87;2;14;4,0;238,0;22,1;19,91
4648;1339;369;28080;43;2;14;2,0;168,0;28,35;25,6
24144;1339;369;13900;43;2;14;1,0;56,0;14,0;12,47
4655;1343;369;45164;43;2;14;3,0;112,0;46,08;41,93
24147;1344;369;8435;43;2;14;1,0;28,0;8,5;7,57
4651;1348;369;4206;43;2;14;1,0;28,0;4,25;3,84
;1365;379;9319;50;2;14;1,0;56,0;9,39;8,61
;1365;379;9986;50;2;14;1,0;60,0;10,06;8,96
;1364;380;27298;50;2;14;1,0;168,0;27,55;24,84
5337;1364;380;9767;50;2;14;1,0;60,0;9,84;8,89
;1369;381;7298;36;2;14;1,0;28,0;7,36;6,56
;1381;386;43752;17;2;14;8,0;640,0;44,59;39,99
8787;1381;386;15529;17;2;14;2,0;224,0;15,64;14,1
19026;1383;386;27739;17;2;14;1,0;6,0;28,0;25,25
26515;1385;386;1920;223;2;14;1,0;10,0;1,95;1,74
;1387;387;486;85;2;14;1,0;21,0;0,5;0,45
;1390;388;28577;99;2;14;24,0;728,0;28,86;26,01
;1392;388;18669;99;2;14;3,0;84,0;18,81;17,09
;1393;388;2667;99;2;14;4,0;85,0;2,7;2,45
;1401;392;20323;78;2;14;4,0;448,0;20,48;18,64
;1402;392;12150;78;2;14;4,0;224,0;12,24;10,98
21347;1402;392;11793;78;2;14;1,0;112,0;11,88;10,97
;1403;393;1400;40;2;14;1,0;56,0;1,42;1,27
;1404;393;19875;40;2;14;17,0;758,0;20,03;18,04
6637;1404;393;27895;40;2;14;1,0;56,0;28,16;25,48
;1405;393;14893;40;2;14;1,0;84,0;15,0;13,37
6638;1405;393;19847;40;2;14;2,0;112,0;20,0;18,06
;1406;393;32391;40;2;14;21,0;1092,0;32,76;29,44
;1407;393;19808;40;2;14;1,0;56,0;19,96;18,02
;1408;394;173127;78;2;14;1,0;84,0;291,0;259,25
;1411;395;87714;102;2;14;36,0;892,0;97,01;87,04
;1412;395;30372;102;2;14;4,0;50,0;30,69;27,48
26305;1412;395;8524;102;2;14;1,0;14,0;8,59;7,78
;1414;395;15867;102;2;14;1,0;28,0;15,98;14,61
;1415;395;10245;102;2;14;3,0;224,0;10,32;9,31
;1425;399;67725;81;2;14;25,0;952,0;71,4;64,15
8316;1425;399;22226;81;2;14;1,0;28,0;22,4;19,96
;1427;399;124800;81;2;14;43,0;1869,0;158,2;142,35
8317;1427;399;53798;81;2;14;1,0;56,0;55,44;50,07
;1428;400;138488;135;2;14;8,0;386,0;187,85;169,22
5690;1428;400;13532;135;2;14;1,0;28,0;13,63;12,38
19620;1442;405;99465;52;2;14;3,0;224,0;113,92;102,19
;1575;406;11169;89;2;14;1,0;3,0;11,25;10,02
;1578;408;204249;127;2;14;8,0;336,0;439,08;395,13
13407;1578;408;36071;127;2;14;1,0;28,0;36,59;33,78
;1581;408;96694;127;2;14;2,0;84,0;109,77;99,43
9586;1587;412;38264;238;2;14;4,0;2125,0;38,84;34,85
;1588;413;886;41;2;14;1,0;28,0;0,9;0,8
