ID_AMP_NM;ID_VMP_NM;ID_VTM_NM;ID_INTERVAL_COST;ID_BNF;ID_PRACTICE;ID_TIME;TOTAL_ITEMS;TOTAL_QUANTITY;GROSS_COST;ACTUAL_COST
8305;1898;519;4494;242;4;1;1,0;30,0;4,54;4,06
;1906;519;62253;225;4;1;4,0;140,0;64,95;58,12
10091;1906;519;12896;225;4;1;1,0;28,0;12,99;11,62
;1910;519;10804;58;4;1;1,0;2,0;10,88;9,74
;1912;519;104849;225;4;1;18,0;19,0;122,36;109,63
5649;1912;519;31847;225;4;1;5,0;5,0;32,2;28,81
10093;1915;519;8861;58;4;1;1,0;1,0;8,93;7,99
;1917;519;41782;58;4;1;1,0;2,0;42,52;38,05
;1921;519;6323;58;4;1;1,0;1,0;6,38;5,71
;1922;519;96926;225;4;1;9,0;10,0;110,1;98,82
18562;1922;519;68545;225;4;1;9,0;1350,0;72,36;64,75
9070;1920;520;111338;225;4;1;8,0;1080,0;133,2;119,27
;1899;521;27739;58;4;1;1,0;120,0;28,0;25,05
;1908;521;14297;58;4;1;1,0;120,0;14,4;12,89
;1900;522;194537;58;4;1;11,0;11,0;385,0;345,21
22743;1900;522;34556;58;4;1;1,0;1,0;35,0;31,32
;1903;522;268301;58;4;1;30,0;31,0;1843,88;1652,19
22745;1903;522;157150;58;4;1;3,0;4,0;237,92;213,5
23618;1903;522;43770;58;4;1;1,0;120,0;44,61;39,92
;1914;522;107037;58;4;1;5,0;7,0;126,0;112,74
22742;1914;522;68238;58;4;1;3,0;4,0;72,0;64,43
;1916;522;194537;58;4;1;10,0;11,0;385,0;344,5
22744;1916;522;201002;58;4;1;11,0;12,0;420,0;376,11
;1918;522;212324;58;4;1;11,0;12,0;491,04;439,38
22747;1918;522;159680;58;4;1;3,0;6,0;245,52;219,69
21739;1911;524;38292;58;4;1;1,0;30,0;38,87;34,78
;1948;527;14287;170;4;1;6,0;478,0;14,39;12,88
;1949;527;41697;170;4;1;34,0;1320,0;42,43;38,07
;1973;539;32954;89;4;1;2,0;12,0;33,34;29,83
;1975;541;41388;32;4;1;43,0;1474,0;42,11;37,72
;1978;541;69018;32;4;1;63,0;2652,0;72,93;65,34
;1983;542;80462;207;4;1;3,0;15,0;87,18;78,01
;1984;542;67225;256;4;1;26,0;555,0;70,79;63,34
10736;1984;542;3549;256;4;1;1,0;30,0;3,59;3,21
;1986;543;12459;90;4;1;4,0;498,0;12,55;11,23
;1987;543;63080;90;4;1;15,0;1916,0;65,91;59,11
;1989;543;220236;90;4;1;2,0;1200,0;550,64;550,64
;1990;543;17198;90;4;1;3,0;200,0;17,32;15,5
21750;1994;544;157840;99;4;1;2,0;200,0;240,0;214,75
;1995;544;125506;99;4;1;2,0;56,0;159,6;142,81
;1996;544;123508;99;4;1;2,0;84,0;155,64;139,71
10938;2784;548;2100;207;4;1;1,0;10,0;2,13;1,91
;2790;550;92028;127;4;1;20,0;1400,0;103,0;92,18
;2791;550;23327;127;4;1;3,0;196,0;23,52;21,05
;2792;550;18935;127;4;1;2,0;112,0;19,08;17,07
;2793;550;40975;127;4;1;16,0;1203,0;41,68;37,29
;2794;551;1930;127;4;1;1,0;60,0;1,96;1,75
;2795;551;4276;127;4;1;2,0;120,0;4,32;3,87
;2796;551;7626;127;4;1;3,0;206,0;7,69;6,88
;2798;552;10285;127;4;1;2,0;112,0;10,36;9,27
11254;2800;553;11437;128;4;1;1,0;1,0;11,52;11,52
;2815;558;7577;405;4;1;1,0;80,0;7,64;6,83
11262;2815;558;61539;128;4;1;5,0;680,0;64,12;57,37
;2835;561;6573;17;4;1;3,0;52,0;6,63;5,96
;2846;563;22206;42;4;1;7,0;7,0;22,38;20,08
18979;2846;563;6821;42;4;1;2,0;2,0;6,88;6,16
;2850;564;172859;3;4;1;1,0;60,0;290,0;290,0
;2852;564;16443;275;4;1;1,0;20,0;16,56;14,82
;2856;565;156158;168;4;1;1,0;1,0;235,0;235,0
26923;2856;565;156158;168;4;1;1,0;1,0;235,0;235,0
26922;2857;565;62292;168;4;1;1,0;1,0;65,0;65,0
11439;5592;567;180613;63;4;1;2,0;120,0;320,48;286,77
;2884;574;6353;75;4;1;1,0;100,0;6,41;5,78
25466;2905;580;183603;273;4;1;4,0;10,0;333,1;333,1
26296;2907;581;57538;273;4;1;2,0;2,0;59,6;59,6
5650;2909;582;35697;273;4;1;2,0;2,0;36,2;36,2
;2955;596;8822;242;4;1;6,0;105,0;8,89;7,95
;2962;596;108665;242;4;1;52,0;1855,0;128,66;115,12
;2963;596;2189;242;4;1;1,0;30,0;2,22;2,06
;2968;596;9031;229;4;1;2,0;40,0;9,1;8,14
;2957;597;36782;242;4;1;7,0;180,0;37,32;33,39
6582;2957;597;16821;242;4;1;7,0;210,0;16,94;15,14
9863;2954;598;4296;242;4;1;1,0;30,0;4,34;3,88
;2972;599;49005;242;4;1;9,0;300,0;50,2;44,92
10744;2972;599;83599;242;4;1;9,0;546,0;91,36;82,0
;2783;600;23717;221;4;1;1,0;10,0;23,92;21,4
;2958;601;108222;242;4;1;19,0;660,0;127,93;115,38
8356;2958;601;43971;242;4;1;13,0;540,0;44,82;44,82
8358;2959;601;2469;242;4;1;1,0;30,0;2,5;2,24
16543;2975;604;12966;242;4;1;4,0;260,0;13,06;11,69
16540;2975;604;50012;242;4;1;18,0;960,0;51,3;45,91
;2977;604;6772;242;4;1;1,0;100,0;6,83;6,11
;3005;607;96247;170;4;1;9,0;50,0;109,1;97,62
;3008;608;14297;162;4;1;1,0;128,0;14,4;14,4
;3009;609;32983;200;4;1;6,0;412,0;33,37;29,86
;3011;611;2369;62;4;1;4,0;168,0;2,4;2,15
;3013;611;1220;62;4;1;1,0;56,0;1,24;1,11
18084;3014;612;8901;216;4;1;1,0;20,0;8,97;8,03
;3015;613;13463;85;4;1;3,0;6,0;13,56;12,13
;3016;614;51105;3;4;1;15,0;980,0;52,5;47,15
;3016;614;8931;3;4;1;3,0;168,0;9,0;8,05
;3071;617;2149;216;4;1;2,0;20,0;2,18;1,96
5323;3076;617;33495;216;4;1;1,0;60,0;33,9;30,33
25118;3069;618;18756;216;4;1;8,0;150,0;18,9;16,91
25119;3070;618;26286;216;4;1;1,0;56,0;26,52;23,73
;3079;619;7438;140;4;1;2,0;6,0;7,5;6,71
;3082;620;86953;206;4;1;18,0;1950,0;95,94;86,16
;3084;620;22266;198;4;1;12,0;1700,0;22,44;20,1
;3089;620;12916;198;4;1;8,0;322,0;13,01;11,64
;3092;620;65967;198;4;1;35,0;1630,0;69,28;62,06
;3095;620;162358;206;4;1;60,0;5500,0;254,1;227,53
12910;3095;620;1990;206;4;1;1,0;50,0;2,02;1,82
;3096;620;18404;206;4;1;3,0;300,0;18,54;16,59
;3099;620;7676;198;4;1;1,0;56,0;7,74;6,93
;3111;630;42898;78;4;1;7,0;1064,0;43,7;39,11
4787;3114;631;47514;251;4;1;1,0;12,0;48,6;43,49
;3126;634;3361;31;4;1;1,0;30,0;3,4;3,04
;3127;634;29371;31;4;1;12,0;581,0;29,67;26,55
;3134;637;32857;153;4;1;1,0;240,0;33,24;29,74
19326;3148;645;88837;126;4;1;2,0;7,0;98,56;98,56
19329;3149;645;130509;126;4;1;4,0;30,0;169,86;169,86
19327;3150;645;203495;126;4;1;12,0;71,0;434,52;434,52
19320;3152;646;175209;126;4;1;9,0;50,0;298,9;298,9
16133;3157;649;41282;126;4;1;1,0;5,0;42,0;42,0
16131;3158;649;207940;126;4;1;8,0;55,0;462,0;462,0
16058;3160;650;106153;126;4;1;2,0;15,0;124,5;124,5
16059;3161;650;243988;126;4;1;15,0;100,0;830,0;830,0
5165;3165;651;54841;126;4;1;2,0;10,0;56,6;56,6
13273;3166;652;115212;126;4;1;1,0;40,0;140,0;140,0
12695;3172;652;62378;126;4;1;3,0;15,0;65,1;65,1
13270;3179;655;34556;126;4;1;1,0;10,0;35,0;35,0
12674;3184;657;77210;126;4;1;1,0;5,0;83,05;83,05
12675;3185;657;116070;126;4;1;3,0;25,0;141,55;141,55
12681;3190;658;149805;126;4;1;3,0;35,0;216,86;216,86
12682;3191;658;56932;126;4;1;1,0;10,0;58,92;58,92
;3210;667;12986;226;4;1;2,0;2,0;13,08;11,76
;3214;668;62378;41;4;1;22,0;1176,0;65,1;58,32
;3217;668;57323;41;4;1;12,0;784,0;59,36;53,14
;3218;668;10454;41;4;1;6,0;252,0;10,53;9,42
;3213;669;66902;41;4;1;6,0;280,0;70,4;62,99
;3232;675;7130;42;4;1;1,0;28,0;7,19;6,43
;3236;676;81373;42;4;1;18,0;728,0;88,4;79,27
9323;3236;676;3361;42;4;1;1,0;28,0;3,4;3,04
;3241;676;57034;42;4;1;7,0;448,0;59,04;52,83
9324;3241;676;14654;42;4;1;2,0;112,0;14,76;13,26
;3243;676;18846;42;4;1;1,0;60,0;18,99;16,99
;3244;676;31162;42;4;1;2,0;84,0;31,5;28,19
;3253;679;29949;16;4;1;8,0;366,0;30,26;27,07
10771;3253;679;9847;16;4;1;1,0;120,0;9,92;8,88
10776;3253;679;12309;16;4;1;3,0;150,0;12,4;11,08
10775;3252;680;25102;3;4;1;1,0;60,0;25,32;22,66
;3256;682;2189;113;4;1;2,0;8,0;2,22;1,98
24595;3256;682;22758;113;4;1;1,0;25,0;22,94;20,52
21187;3259;683;39529;44;4;1;1,0;56,0;40,17;35,94
;3272;689;8415;257;4;1;2,0;60,0;8,48;7,59
;3273;689;53146;254;4;1;12,0;2160,0;54,72;49,0
;3299;697;17988;37;4;1;1,0;168,0;18,12;16,21
;3304;698;9617;43;4;1;1,0;84,0;9,69;8,67
;3311;699;42462;90;4;1;1,0;56,0;43,24;38,69
;3316;702;102647;19;4;1;50,0;21840,0;118,81;106,61
;3320;704;9070;90;4;1;2,0;112,0;9,14;8,18
;3321;704;36429;90;4;1;12,0;896,0;36,96;33,05
16026;3321;704;92425;90;4;1;3,0;84,0;103,56;103,56
;3322;704;5847;90;4;1;1,0;112,0;5,9;5,26
;3323;704;16147;90;4;1;3,0;336,0;16,26;14,55
;3324;704;7785;90;4;1;3,0;280,0;7,85;7,02
16029;3324;704;23336;90;4;1;1,0;56,0;23,53;21,05
;3326;704;17305;90;4;1;7,0;588,0;17,43;15,58
16032;3326;704;103435;90;4;1;3,0;168,0;120,06;107,43
;3370;706;89814;8;4;1;51,0;2716,0;99,91;89,44
;3371;706;13006;8;4;1;4,0;140,0;13,1;11,72
;3372;706;188849;8;4;1;180,0;7739,0;356,55;319,23
;3373;706;54121;8;4;1;8,0;336,0;55,8;49,93
26952;3373;706;5449;8;4;1;1,0;28,0;5,5;4,92
;3381;709;65115;212;4;1;29,0;117,0;68,25;68,25
26724;3381;709;24744;212;4;1;1,0;6,0;24,96;24,96
;3382;709;33554;212;4;1;3,0;120,0;33,96;30,39
;3380;710;2409;212;4;1;1,0;3,0;2,44;2,44
;3387;713;17800;200;4;1;2,0;72,0;17,93;16,04
;3389;713;30948;200;4;1;2,0;120,0;31,28;27,99
;3392;714;22619;43;4;1;3,0;112,0;22,8;20,4
;3393;714;38802;43;4;1;2,0;112,0;39,4;35,26
;3395;716;152970;168;4;1;1,0;1,0;225,72;201,97
21313;3396;716;70937;168;4;1;1,0;1,0;75,24;67,32
;3398;717;32428;90;4;1;3,0;1200,0;32,8;32,8
15841;3398;717;64003;90;4;1;1,0;300,0;66,95;66,95
;3400;717;14973;90;4;1;1,0;120,0;15,08;13,49
15842;3400;717;134214;90;4;1;1,0;112,0;177,97;177,97
;3402;717;2936;90;4;1;1,0;56,0;2,97;2,66
15843;3402;717;27749;90;4;1;1,0;60,0;28,01;25,42
;3404;717;8425;90;4;1;2,0;116,0;8,49;7,62
15844;3404;717;117777;90;4;1;3,0;176,0;144,67;144,67
;3407;717;11634;90;4;1;2,0;116,0;11,72;10,59
15847;3407;717;159980;90;4;1;2,0;176,0;246,46;246,46
;3416;720;36811;62;4;1;6,0;270,0;37,35;33,42
24614;3417;721;126094;92;4;1;2,0;232,0;160,8;143,88
24618;3421;721;87732;92;4;1;1,0;140,0;97,03;86,83
24620;3423;721;20628;92;4;1;1,0;30,0;20,79;18,6
;3425;722;92208;111;4;1;1,0;56,0;103,26;92,4
;3431;725;10325;152;4;1;2,0;2,0;10,4;9,31
16142;3431;725;5150;152;4;1;1,0;1,0;5,2;4,65
;3435;726;182027;130;4;1;72,0;4940,0;326,39;292,26
;3438;726;190805;130;4;1;62,0;3810,0;366,03;328,04
;3440;726;188826;130;4;1;84,0;5424,0;356,43;319,31
;3464;727;68578;279;4;1;3,0;30,0;72,4;64,78
26285;3464;727;68578;279;4;1;3,0;30,0;72,4;65,02
;3465;727;12270;280;4;1;2,0;30,0;12,36;11,06
13260;3451;732;31182;279;4;1;1,0;20,0;31,52;28,2
26774;3462;733;4146;24;4;1;1,0;20,0;4,19;4,19
9417;3453;735;4455;280;4;1;1,0;10,0;4,5;4,03
;3498;737;89720;127;4;1;2,0;84,0;99,78;89,28
19582;3510;742;36041;238;4;1;5,0;4000,0;36,56;32,68
19587;3510;742;70937;238;4;1;14,0;6300,0;75,24;67,32
19598;3511;742;40519;238;4;1;7,0;1200,0;41,2;36,87
19603;3511;742;15340;238;4;1;2,0;450,0;15,45;14,0
6828;3512;742;11417;238;4;1;2,0;1000,0;11,5;10,29
8869;3228;744;12489;238;4;1;2,0;1000,0;12,58;11,39
8874;3228;744;20678;238;4;1;3,0;800,0;20,84;18,69
8876;3228;744;135219;238;4;1;31,0;15200,0;180,2;161,15
12820;3508;744;4376;238;4;1;1,0;500,0;4,42;3,96
;3516;747;203008;127;4;1;5,0;11,0;431,64;431,64
9397;3518;748;132732;82;4;1;3,0;84,0;174,72;174,72
;3522;748;160939;82;4;1;2,0;84,0;249,48;249,48
;3524;749;90961;41;4;1;60,0;3304,0;101,48;90,81
;3525;749;8035;41;4;1;7,0;280,0;8,1;7,25
;3527;749;62172;41;4;1;35,0;1932,0;64,86;58,04
;3528;749;24153;41;4;1;18,0;812,0;24,36;21,81
;3526;750;68204;41;4;1;5,0;392,0;71,96;64,5
21106;3530;751;3054;77;4;1;4,0;112,0;3,09;2,77
;3531;751;52455;77;4;1;2,0;112,0;53,96;48,29
21107;3532;751;23679;77;4;1;12,0;594,0;23,88;21,39
;3540;754;10345;210;4;1;1,0;20,0;10,42;9,32
;3541;755;86070;78;4;1;3,0;336,0;94,74;84,77
;3544;757;3469;10;4;1;1,0;300,0;3,51;3,14
;3546;757;100510;10;4;1;20,0;1894,0;115,53;104,26
;3552;760;38783;62;4;1;28,0;1218,0;39,38;35,34
;3553;760;4485;62;4;1;2,0;220,0;4,53;4,06
;3554;761;47623;73;4;1;14,0;578,0;48,72;43,76
;3556;761;3193;73;4;1;1,0;28,0;3,23;2,94
;3558;762;61083;72;4;1;2,0;90,0;63,6;56,91
;3562;763;38360;41;4;1;17,0;924,0;38,94;34,86
;3565;763;13066;41;4;1;8,0;392,0;13,16;11,77
;3567;763;51077;41;4;1;28,0;1484,0;52,47;46,96
;3561;764;3639;41;4;1;2,0;56,0;3,68;3,29
;3566;764;4991;41;4;1;1,0;84,0;5,04;4,51
;3593;769;238596;102;4;1;40,0;2548,0;748,02;670,37
25192;3593;769;40947;102;4;1;3,0;196,0;41,65;37,33
16800;3690;772;90061;179;4;1;1,0;112,0;100,24;89,69
19385;5358;780;41571;177;4;1;1,0;5,0;42,3;38,21
19406;5358;780;9946;176;4;1;1,0;2,0;10,02;8,97
25211;5358;780;129141;176;4;1;7,0;33,0;166,98;148,63
25211;5358;780;123177;177;4;1;1,0;500,0;155,0;139,66
;3718;783;1320;125;4;1;1,0;6,0;1,34;1,2
;3720;784;132737;3;4;1;24,0;2296,0;174,73;156,47
;3721;784;13285;3;4;1;2,0;116,0;13,38;11,97
8481;3728;787;23836;149;4;1;4,0;4,0;24,04;21,51
21362;3732;787;3659;134;4;1;1,0;30,0;3,7;3,42
;3734;788;21432;198;4;1;1,0;56,0;21,6;19,33
;3738;791;210247;72;4;1;12,0;930,0;477,09;426,9
6919;3738;791;91744;72;4;1;2,0;200,0;102,6;91,81
;3739;792;5749;198;4;1;3,0;150,0;5,8;5,19
;3740;792;4116;198;4;1;2,0;120,0;4,16;3,72
;3744;794;16315;99;4;1;10,0;315,0;16,43;14,68
;3745;794;102534;99;4;1;1,0;100,0;118,62;118,62
;3748;794;39230;99;4;1;24,0;693,0;39,85;39,85
8437;3759;799;17098;206;4;1;2,0;600,0;17,22;15,41
17947;3775;807;138263;13;4;1;2,0;180,0;187,32;167,61
20769;3778;807;59223;13;4;1;1,0;100,0;61,48;55,01
22130;3782;807;58196;13;4;1;1,0;28,0;60,34;53,99
5334;3788;807;96715;13;4;1;1,0;336,0;109,8;109,8
;3792;807;65616;13;4;1;1,0;224,0;68,86;61,61
20774;3792;807;199109;13;4;1;7,0;1332,0;409,46;366,38
5336;3794;807;175655;13;4;1;3,0;460,0;300,58;300,58
;3798;810;49846;127;4;1;5,0;336,0;51,12;45,74
;3801;810;135531;127;4;1;17,0;1904,0;180,88;161,77
;3803;810;210210;127;4;1;89,0;10512,0;476,79;426,61
11326;3803;810;2847;127;4;1;1,0;84,0;2,88;2,58
;3804;810;99155;127;4;1;3,0;900,0;113,46;113,46
;3805;810;43951;127;4;1;5,0;392,0;44,8;40,09
11330;3805;810;22226;127;4;1;2,0;196,0;22,4;20,04
;3806;810;26778;127;4;1;8,0;784,0;27,02;24,33
;3817;813;190557;204;4;1;10,0;1392,0;364,84;326,46
21948;3817;813;12559;204;4;1;1,0;100,0;12,65;11,32
17904;3825;814;142908;200;4;1;3,0;12,0;198,84;198,84
;3831;814;47945;200;4;1;23,0;600,0;49,07;49,07
17908;3837;814;69834;200;4;1;1,0;4,0;73,92;73,92
;3855;819;5857;39;4;1;1,0;56,0;5,91;5,29
;3856;819;9647;39;4;1;1,0;56,0;9,72;8,7
9632;3858;821;89883;82;4;1;2,0;120,0;100,0;100,0
;3859;821;21789;82;4;1;4,0;120,0;21,96;21,96
16934;3859;821;5439;82;4;1;1,0;30,0;5,49;5,49
7707;3860;821;106294;82;4;1;3,0;120,0;124,76;124,76
9633;3861;821;82590;82;4;1;3,0;90,0;90,0;90,0
16938;3861;821;28577;82;4;1;1,0;30,0;28,86;28,86
;3863;821;69591;82;4;1;2,0;60,0;73,62;73,62
7708;3863;821;36282;82;4;1;1,0;30,0;36,81;36,81
9634;3864;821;147256;82;4;1;6,0;180,0;210,0;210,0
16939;3864;821;33261;82;4;1;1,0;30,0;33,66;33,66
;3865;821;78670;82;4;1;1,0;60,0;84,9;84,9
7709;3865;821;148102;82;4;1;4,0;150,0;212,25;212,25
;3868;821;58320;82;4;1;1,0;30,0;60,48;60,48
;3870;821;9021;82;4;1;1,0;90,0;9,09;9,09
16936;3870;821;6005;82;4;1;1,0;60,0;6,06;6,06
17830;3872;822;58250;133;4;1;1,0;25,0;60,4;60,4
8477;3879;824;33977;199;4;1;1,0;10,0;34,4;30,78
;3885;826;816;85;4;1;1,0;28,0;0,83;0,74
;3888;826;19620;85;4;1;1,0;150,0;19,77;17,69
;3891;827;6981;37;4;1;2,0;112,0;7,04;6,33
;3893;828;16365;256;4;1;2,0;70,0;16,48;14,75
21984;3894;828;65931;256;4;1;8,0;300,0;69,24;62,05
;3899;828;4654;110;4;1;3,0;72,0;4,7;4,22
;3908;832;7219;257;4;1;4,0;120,0;7,28;6,51
8359;3908;832;1793;257;4;1;1,0;30,0;1,82;1,63
;3911;832;29910;230;4;1;9,0;200,0;30,22;27,08
6429;3913;833;136434;91;4;1;1,0;8,0;183,0;183,0
;3914;833;83704;91;4;1;1,0;4,0;91,5;91,5
17996;3915;833;7905;276;4;1;1,0;10,0;7,97;7,97
;3925;833;81814;91;4;1;1,0;4,0;89,0;89,0
;3930;836;109761;102;4;1;5,0;364,0;130,52;116,72
;3934;837;59114;38;4;1;1,0;120,0;61,36;54,9
;3937;838;56115;154;4;1;2,0;60,0;58,0;52,08
;3938;838;207646;154;4;1;13,0;476,0;460,13;412,59
5948;3938;838;56115;154;4;1;2,0;60,0;58,0;51,79
;3939;839;4764;81;4;1;3,0;88,0;4,81;4,32
;3940;839;24114;81;4;1;15,0;483,0;24,32;21,78
;3942;839;1599;81;4;1;1,0;30,0;1,62;1,46
;3943;839;30948;81;4;1;20,0;644,0;31,28;28,08
;3944;839;9339;81;4;1;3,0;112,0;9,41;8,41
;3945;839;46119;81;4;1;23,0;758,0;47,1;42,19
;3947;841;13741;62;4;1;2,0;60,0;13,84;12,38
;3950;843;22424;82;4;1;2,0;120,0;22,6;22,6
;3953;845;8155;242;4;1;2,0;60,0;8,22;7,36
;3954;845;16572;242;4;1;3,0;160,0;16,69;14,93
9379;3954;845;12349;242;4;1;1,0;100,0;12,44;11,09
;3958;845;121927;225;4;1;50,0;50,0;152,5;136,53
18563;3958;845;15251;225;4;1;1,0;2,0;15,36;13,74
;3959;846;53282;60;4;1;20,0;868,0;54,87;49,22
;3960;846;15390;60;4;1;6,0;280,0;15,5;13,87
;3961;846;12539;60;4;1;3,0;84,0;12,63;11,3
;3962;846;11397;60;4;1;5,0;196,0;11,48;10,27
23613;3962;846;25467;60;4;1;1,0;28,0;25,69;22,99
16730;3968;848;5150;87;4;1;1,0;60,0;5,2;5,2
16732;3975;848;176445;87;4;1;2,0;224,0;303,67;303,67
;3980;848;12379;87;4;1;1,0;60,0;12,47;12,47
16733;3980;848;12379;87;4;1;1,0;60,0;12,47;12,47
19892;3989;848;31768;87;4;1;8,0;1800,0;32,12;28,74
19893;3993;848;38419;87;4;1;2,0;240,0;39,0;39,0
;4004;852;1695;39;4;1;1,0;28,0;1,72;1,54
5773;4020;854;3849;227;4;1;1,0;3,0;3,89;3,48
6760;4023;855;84173;163;4;1;1,0;112,0;92,13;92,13
;4025;855;99965;163;4;1;3,0;616,0;114,7;102,63
6763;4025;855;136974;163;4;1;1,0;112,0;184,26;184,26
18498;4026;856;194884;163;4;1;2,0;480,0;386,88;386,88
;4044;869;50724;198;4;1;12,0;784,0;52,08;46,6
;4045;869;12150;198;4;1;7,0;336,0;12,24;10,95
;4049;869;235139;198;4;1;80,0;4440,0;701,68;627,8
;4050;869;98503;198;4;1;53,0;2282,0;112,47;100,61
;4053;871;6125;89;4;1;3,0;18,0;6,18;5,53
;4059;873;183194;37;4;1;7,0;196,0;331,38;331,38
;4060;873;28763;37;4;1;10,0;518,0;29,05;26,0
;4061;874;2827;210;4;1;1,0;5,0;2,86;2,56
;4065;875;42764;86;4;1;1,0;112,0;43,56;38,97
;4093;878;8891;227;4;1;4,0;60,0;8,96;8,02
18559;4093;878;24429;227;4;1;11,0;165,0;24,64;22,04
;4105;883;19670;44;4;1;6,0;410,0;19,82;17,73
12975;4105;883;7646;44;4;1;1,0;60,0;7,71;6,9
;4106;883;50747;44;4;1;7,0;540,0;52,11;46,63
;5899;885;197987;184;4;1;5,0;424,0;403,25;359,62
18873;4115;886;48675;97;4;1;3,0;35,0;49,85;44,61
;4116;886;47014;97;4;1;2,0;72,0;48,06;43,0
18935;4117;886;20579;97;4;1;1,0;14,0;20,74;18,56
18933;4118;886;72010;97;4;1;4,0;4,0;76,56;68,51
;4120;886;39258;97;4;1;1,0;28,0;39,88;35,68
;4123;886;8961;97;4;1;1,0;105,0;9,03;8,08
;4125;886;9896;97;4;1;1,0;72,0;9,97;9,02
;4134;888;8841;43;4;1;1,0;100,0;8,91;8,04
4576;4136;888;7279;43;4;1;1,0;56,0;7,34;6,57
4644;4136;888;12966;43;4;1;2,0;196,0;13,06;11,68
18959;4138;888;29871;43;4;1;1,0;168,0;30,18;27,01
8113;4139;888;10923;43;4;1;3,0;63,0;11,0;9,85
;4140;888;6792;43;4;1;1,0;28,0;6,85;6,13
4572;4140;888;91846;43;4;1;9,0;420,0;102,75;91,94
4574;4144;888;17928;43;4;1;2,0;56,0;18,06;16,16
;4149;890;20867;72;4;1;13,0;406,0;21,03;18,84
;4151;891;40319;112;4;1;3,0;118,0;40,99;36,65
;4152;891;28227;112;4;1;2,0;42,0;28,5;25,66
;4154;891;238383;112;4;1;2,0;600,0;744,92;744,92
;4155;891;199241;112;4;1;29,0;798,0;410,17;367,28
;4156;891;9289;112;4;1;1,0;28,0;9,36;8,38
;4157;892;9189;5;4;1;1,0;60,0;9,26;8,29
;4172;894;7140;149;4;1;3,0;336,0;7,2;6,44
19028;4172;894;2070;149;4;1;1,0;84,0;2,1;1,88
;4173;894;34880;134;4;1;9,0;440,0;35,35;31,61
;4175;897;69442;78;4;1;1,0;100,0;73,44;65,71
;4182;898;16542;115;4;1;6,0;210,0;16,66;14,91
19543;4182;898;1775;115;4;1;1,0;30,0;1,8;1,62
;4202;903;15489;75;4;1;8,0;364,0;15,6;14,0
;4206;903;1260;75;4;1;1,0;28,0;1,28;1,15
;4207;903;4356;75;4;1;4,0;140,0;4,4;3,97
;4210;903;4863;75;4;1;1,0;28,0;4,91;4,39
;4215;903;5170;75;4;1;6,0;168,0;5,22;4,67
;4216;903;995;75;4;1;1,0;30,0;1,01;0,9
5306;4219;905;1230;223;4;1;1,0;10,0;1,25;1,12
6644;4219;905;4216;223;4;1;3,0;30,0;4,26;3,81
;4221;906;62900;41;4;1;2,0;168,0;65,7;58,71
;4229;906;34556;41;4;1;1,0;56,0;35,0;31,32
19668;4231;911;9289;210;4;1;1,0;10,0;9,36;8,38
;4234;913;45560;8;4;1;5,0;168,0;46,5;41,61
16629;4234;913;38176;8;4;1;4,0;140,0;38,75;34,67
;4235;913;20442;8;4;1;12,0;560,0;20,6;18,43
;4237;913;34366;8;4;1;3,0;84,0;34,8;31,21
16630;4237;913;11514;8;4;1;1,0;28,0;11,6;10,38
;4238;913;224788;8;4;1;321,0;16211,0;590,54;528,76
16626;4238;913;27581;8;4;1;1,0;56,0;27,84;24,91
;4241;913;85515;8;4;1;16,0;765,0;93,99;84,12
;4247;914;39807;85;4;1;1,0;10,0;40,46;40,46
;4248;914;36194;85;4;1;4,0;268,0;36,72;33,26
;4264;916;43951;83;4;1;2,0;168,0;44,8;40,17
;4292;920;2797;73;4;1;1,0;60,0;2,83;2,53
;4304;924;3380;154;4;1;2,0;112,0;3,42;3,06
;4307;924;139519;154;4;1;2,0;56,0;190,4;171,49
16715;4309;924;3173;154;4;1;1,0;7,0;3,21;2,87
;4310;924;4236;154;4;1;1,0;112,0;4,28;3,83
;4313;925;44828;87;4;1;1,0;112,0;45,72;45,72
;4314;925;48893;87;4;1;2,0;112,0;50,08;50,08
16562;4314;925;59010;87;4;1;4,0;196,0;61,25;61,25
20183;4315;925;7935;87;4;1;1,0;5,0;8,0;8,0
;4321;925;48893;87;4;1;1,0;56,0;50,08;50,08
16565;4321;925;187453;87;4;1;7,0;560,0;350,0;350,0
;4322;925;31652;87;4;1;1,0;10,0;32,0;32,0
;4328;925;52022;87;4;1;7,0;262,0;53,48;53,48
;4329;925;48893;87;4;1;1,0;112,0;50,08;50,08
16568;4329;925;66562;87;4;1;4,0;224,0;70,0;70,0
;4312;926;78471;87;4;1;2,0;112,0;84,64;84,64
;4338;927;17018;102;4;1;4,0;480,0;17,14;15,4
8236;2150;930;72829;28;4;1;1,0;600,0;77,58;69,42
8240;2151;930;92681;28;4;1;4,0;368,0;103,96;93,02
;4354;931;9827;8;4;1;6,0;252,0;9,9;8,86
;4355;931;34648;8;4;1;17,0;728,0;35,1;31,44
;4357;932;11179;86;4;1;1,0;10,0;11,26;10,08
;4359;932;7378;86;4;1;9,0;1200,0;7,44;6,67
;4366;932;53586;86;4;1;1,0;20,0;55,2;49,86
;4368;932;47569;86;4;1;9,0;5260,0;48,66;43,83
;4377;932;15013;86;4;1;3,0;400,0;15,12;13,53
;4378;932;45883;86;4;1;9,0;618,0;46,85;41,91
